4.8588736000000e-06 160.3936630353
1.7739201000000e-01 8.3943675144272e-01
2.0675345000000e-01 7.7755053392335e-01
3.2201128000000e-01 6.2304506998127e-01
3.5436466000000e-01 5.9392253575434e-01
4.1350690000000e-01 5.4981125525242e-01
2.067534500000 2.4588306830778e-01
2.379305600000 2.2920806410808e-01
2.477624000000 2.2461425078890e-01
3.100232700000 2.0079729599112e-01
6.531427000000 1.3834101823202e-01
9.224384600000 1.1640893218120e-01
9.926904000000 1.1221427180186e-01
12.38812000000 1.0045054669583e-01
61.94059900000 4.4922850520409e-02
999.3083300000 1.1184208447285e-02
1030.214800000 1.1015167718999e-02
1350.416700000 9.6210197570074e-03
1448.272900000 9.2903014124091e-03
1545.322200000 8.9938467809082e-03
2126.187900000 7.6675070745661e-03
2306.096200000 7.3623472337992e-03
2910.606800000 6.5533480895498e-03
3364.674500000 6.0951370905038e-03
3586.034700000 5.9040192206510e-03
3660.470100000 5.8436820007804e-03
3733.406000000 5.7863193105663e-03
3775.724200000 5.7538014952637e-03
4234.357300000 5.4332696049874e-03
4270.548400000 5.4101982846731e-03
4402.239400000 5.3286620579971e-03
4441.370400000 5.3051358513832e-03
4481.203300000 5.2815048500779e-03
4751.069700000 5.1293142321562e-03
4858.873600000 5.0720929744924e-03
5098.511900000 4.9514601467862e-03
5334.386100000 4.8407514392943e-03
5470.666100000 4.7800771067218e-03
5480.667300000 4.7757137387264e-03
5500.779800000 4.7669750230124e-03
5531.226900000 4.7538368120815e-03
5699.477200000 4.6831438301661e-03
5983.882200000 4.5704976380332e-03
6284.958100000 4.4596811880389e-03
6405.822600000 4.4174084015766e-03
6691.796900000 4.3219887371855e-03
6706.767300000 4.3171624144977e-03
6891.781600000 4.2588196908986e-03
6923.614300000 4.2490180244438e-03
7004.497700000 4.2244143381201e-03
7532.474900000 4.0736729562846e-03
7706.748100000 4.0273504686989e-03
7910.092300000 3.9752480290643e-03
7994.466700000 3.9542148028009e-03
8444.859200000 3.8473243392933e-03
8791.568900000 3.7706985546563e-03
9002.777800000 3.7262049706317e-03
9224.384600000 3.6811736568066e-03
9487.104400000 3.6298457207755e-03
10630.94000000 3.4290133267005e-03
11991.70000000 3.2286028734716e-03
12439.52300000 3.1699553334289e-03
12596.32400000 3.1501634991146e-03
12703.07200000 3.1368996566723e-03
15778.55300000 2.8146306979975e-03
16031.68400000 2.7923215918279e-03
16382.10400000 2.7622956987320e-03
16472.11500000 2.7547381508612e-03
21261.87900000 2.4246786331083e-03
21882.66400000 2.3900385752050e-03
22043.56600000 2.3812998276850e-03
22206.85200000 2.3725288787128e-03
22884.92400000 2.3371160034278e-03
33990.07900000 1.9176922781945e-03
34900.17500000 1.8925231654024e-03
34981.62200000 1.8903187198895e-03
35394.62800000 1.8792576654196e-03
37996.51500000 1.8137737982569e-03
47966.80000000 1.6143014367358e-03
49965.41700000 1.5816859191419e-03
