22884.92400000 7.3401882545660e-04
33990.07900000 6.3911094290489e-04
34900.17500000 6.3322762484449e-04
34981.62200000 6.3271121802304e-04
35394.62800000 6.3011735487922e-04
37996.51500000 6.1466600802207e-04
47966.80000000 5.6652653120696e-04
49965.41700000 5.5848972034174e-04
59958.50000000 5.2396436168835e-04
67067.67300000 5.0381359355604e-04
67520.83300000 5.0262754775072e-04
79944.66700000 4.7377614544372e-04
83975.49000000 4.6568915395793e-04
99269.04000000 4.3920237189157e-04
99930.83300000 4.3818215495364e-04
1.0094024000000e+05 4.3664349845774e-04
1.0197024000000e+05 4.3509471696924e-04
1.0409462000000e+05 4.3196604992743e-04
1.0482255000000e+05 4.3091376008593e-04
1.0783903000000e+05 4.2665606545095e-04
1.1991700000000e+05 4.1109410604530e-04
1.4275833000000e+05 3.8675773120416e-04
1.4989625000000e+05 3.8020930883674e-04
1.9986167000000e+05 3.4379074835055e-04
2.0964510000000e+05 3.3808808372831e-04
2.2043566000000e+05 3.3220094715191e-04
2.3605709000000e+05 3.2433479842740e-04
2.4982708000000e+05 3.1796234065651e-04
3.0009259000000e+05 2.9820173737415e-04
5.9958500000000e+05 2.3404628323804e-04
6.0809838000000e+05 2.3289419746836e-04
7.1379167000000e+05 2.2019096669859e-04
8.0158422000000e+05 2.1143034032512e-04
9.9930833000000e+05 1.9572877899114e-04
1.0337672000000e+06 1.9342007731606e-04
1.1896528000000e+06 1.8414182100606e-04
1.5614193000000e+06 1.6742398487903e-04
1.6117876000000e+06 1.6557386281290e-04
1.7429797000000e+06 1.6110061538099e-04
1.8505710000000e+06 1.5775840302086e-04
2.0394048000000e+06 1.5248366137788e-04
7.9944667000000e+06 9.4530768873507e-05
8.6896377000000e+06 9.1811890521949e-05
9.9930833000000e+06 8.7428834087084e-05
1.1103426000000e+07 8.4263513477890e-05
1.2978030000000e+07 7.9785954267174e-05
1.3034457000000e+07 7.9664894297188e-05
1.3265155000000e+07 7.9177210932378e-05
1.3943837000000e+07 7.7806469676123e-05
1.9986167000000e+07 6.8595272441880e-05
2.9979250000000e+07 5.9519907445900e-05
3.0009259000000e+07 5.9499068884089e-05
3.1892819000000e+07 5.8244778319755e-05
3.3310278000000e+07 5.7365016718970e-05
3.3458984000000e+07 5.7275653396690e-05
3.4340493000000e+07 5.6756712305255e-05
3.4738413000000e+07 5.6528312840507e-05
3.4859593000000e+07 5.6459458072210e-05
3.8934091000000e+07 5.4316778050465e-05
4.9146311000000e+07 5.0064247283688e-05
6.9396412000000e+07 4.4369195958677e-05
7.3120122000000e+07 4.3564887508744e-05
8.1025000000000e+07 4.2027431659970e-05
8.1465353000000e+07 4.1947780250911e-05
9.0846212000000e+07 4.0377751078942e-05
9.5475318000000e+07 3.9681458356101e-05
1.3034457000000e+08 3.5585001152995e-05
1.3383594000000e+08 3.5257299981196e-05
1.3504167000000e+08 3.5146799549484e-05
1.3626932000000e+08 3.5035650346811e-05
1.8620652000000e+08 3.1408797187585e-05
1.9467045000000e+08 3.0923917291718e-05
1.9853808000000e+08 3.0711722737131e-05
1.9986167000000e+08 3.0640382698913e-05
2.0120302000000e+08 3.0568733183535e-05
2.1413750000000e+08 2.9909355839540e-05
2.8017991000000e+08 2.7223663470287e-05
3.3798478000000e+08 2.5493855167331e-05
3.4859593000000e+08 2.5219513542591e-05
3.5689583000000e+08 2.5012666854585e-05
3.6965783000000e+08 2.4706973311981e-05
3.7103032000000e+08 2.4674946755542e-05
3.7474062000000e+08 2.4589162932512e-05
5.9838822000000e+08 2.0873989090906e-05
5.9958500000000e+08 2.0859396950262e-05
6.1182143000000e+08 2.0712421471611e-05
6.1432889000000e+08 2.0682793016251e-05
6.1812887000000e+08 2.0638201803098e-05
6.2456771000000e+08 2.0563483162476e-05
6.2718096000000e+08 2.0533454092928e-05
6.5456878000000e+08 2.0228569124771e-05
1.1103426000000e+09 1.6812781296931e-05
1.1991700000000e+09 1.6365951138892e-05
1.9986167000000e+09 1.3686556208831e-05
2.0256250000000e+09 1.3622406872357e-05
2.1261879000000e+09 1.3393341414322e-05
2.1413750000000e+09 1.3360018505327e-05
2.1724094000000e+09 1.3292905852821e-05
3.1228385000000e+09 1.1707311685577e-05
3.9972333000000e+09 1.0738254450443e-05
4.7211417000000e+09 1.0130550646521e-05
6.4058226000000e+09 9.1043364142318e-06
7.3478554000000e+09 8.6774736611349e-06
8.2134932000000e+09 8.3457380420223e-06
9.4274371000000e+09 7.9526476185729e-06
1.6842275000000e+10 6.4909647485387e-06
1.8737031000000e+10 6.2532277020897e-06
3.7474062000000e+10 4.9061830155870e-06
4.0622290000000e+10 4.7696001653274e-06
4.9965417000000e+10 4.4362415367072e-06
7.8892763000000e+10 3.7808243935351e-06
1.1991700000000e+11 3.2654365556052e-06
1.3443610000000e+11 3.1373931770922e-06
1.4989625000000e+11 3.0201098911402e-06
1.7951647000000e+11 2.8353913468022e-06
